player_name,target,games_tested,rnn_tft_mae,baseline_mae,improvement_pct,baseline_wins,rnn_tft_wins,rnn_tft_errors
Harrison Barnes,REB,82,2.005972145927752,1.9902439024390242,-0.7902671360757847,"{'MA_7': 4, 'MA_10': 5, 'Last_Game': 9, 'Median_5': 11, 'Linear_Trend': 7, 'MA_3': 9, 'Best_5_Avg': 10, 'Median_10': 4, 'Season_Avg': 9, 'MA_5': 5, 'Median_7': 5, 'EMA': 1}",3,"[np.float64(1.4452689246678707), np.float64(2.3574223634203983), np.float64(1.9115139963904957), np.float64(0.6158407463652313), np.float64(2.4691733289439544), np.float64(1.2426842672408256), np.float64(1.9397022814425489), np.float64(3.427257122799772), np.float64(2.7195921099379436), np.float64(2.821201249428708), np.float64(0.6008653810620963), np.float64(1.9991204404685092), np.float64(1.301943959569476), np.float64(2.4978152323598737), np.float64(3.1605763657737054), np.float64(4.521344285123941), np.float64(1.3583023841238981), np.float64(0.34250683697468975), np.float64(5.853872215675804), np.float64(0.04599148467576519), np.float64(4.9500388931540185), np.float64(3.1742350443308176), np.float64(4.478295194986915), np.float64(3.414652716960279), np.float64(1.374149019549404), np.float64(3.377594448815495), np.float64(1.3381933285195897), np.float64(1.3337156856404837), np.float64(3.7615076127637055), np.float64(3.5492745751984467), np.float64(1.7200993784374181), np.float64(1.5742656586115453), np.float64(0.34759566242721895), np.float64(0.1800459658224529), np.float64(3.3484001288111216), np.float64(0.4445818564446151), np.float64(1.8264154477609291), np.float64(0.4329680557418354), np.float64(1.071789319532431), np.float64(0.17869196568471946), np.float64(0.5548102222219331), np.float64(2.4016231510202513), np.float64(1.839497054018751), np.float64(2.6413684509387316), np.float64(0.637773271872371), np.float64(3.4643448132770613), np.float64(0.0246000192439908), np.float64(0.9562581631653364), np.float64(1.2192189685474109), np.float64(2.6776752486864215), np.float64(0.8346201839375338), np.float64(1.1455562650192777), np.float64(2.313926196450158), np.float64(2.762799283113238), np.float64(1.4997013788568943), np.float64(0.07215771499164347), np.float64(4.181366525518416), np.float64(4.7170817307551225), np.float64(3.106138099228607), np.float64(1.379591765041818), np.float64(1.4010829499776971), np.float64(1.6438623293467125), np.float64(4.187768450875241), np.float64(1.4843715144499185), np.float64(3.6484970642904013), np.float64(0.25739678893743445), np.float64(1.9202027071355938), np.float64(0.44077063060328836), np.float64(3.9396289743494193), np.float64(0.34138874372648287), np.float64(0.5248750761226213), np.float64(1.6086661412972747), np.float64(0.8227227224272164), np.float64(2.7622794286296894), np.float64(2.4568966097503804), np.float64(4.884338465037525), np.float64(4.0854902046165105), np.float64(3.295836919928451), np.float64(0.8029010322971732), np.float64(0.73898574783302), np.float64(0.19118635461543398), np.float64(0.1119536682842579)]"
Kentavious Caldwell-Pope,REB,77,1.2761012594754206,1.1974025974025977,-6.572447917144649,"{'Median_5': 13, 'Last_Game': 7, 'MA_3': 13, 'Season_Avg': 7, 'MA_5': 4, 'Linear_Trend': 5, 'Median_10': 3, 'WMA_5': 1, 'Best_5_Avg': 7, 'MA_7': 4, 'Median_7': 6, 'MA_10': 2, 'EMA': 2}",3,"[np.float64(2.084288422544346), np.float64(1.8798935003080741), np.float64(0.6270872068553728), np.float64(2.415475786935422), np.float64(1.252788539408892), np.float64(1.2232544676838684), np.float64(1.0949379179829417), np.float64(2.794599535550416), np.float64(2.260302339751325), np.float64(0.6750450667669239), np.float64(1.3139082329339002), np.float64(3.1467016994671573), np.float64(1.3472865246309933), np.float64(3.0869138123663626), np.float64(2.3932625382733685), np.float64(0.9013086919736604), np.float64(2.53078895835387), np.float64(1.5967374601949595), np.float64(1.7830512199145994), np.float64(0.7185503926700925), np.float64(1.9672006969422178), np.float64(0.41958904260117214), np.float64(1.0277836454466538), np.float64(0.07978865335551077), np.float64(3.0507010259868106), np.float64(1.5709406051778396), np.float64(0.33200559744501046), np.float64(1.2405915383402295), np.float64(0.024959997832977088), np.float64(2.859827667945883), np.float64(0.7658702665649959), np.float64(2.8483596391437334), np.float64(1.636831136371811), np.float64(0.10898472378140056), np.float64(1.0949287972714625), np.float64(0.07468317670714875), np.float64(1.8130204840739088), np.float64(1.5609580022174474), np.float64(1.5433940225991911), np.float64(0.2060093327386845), np.float64(1.201844937145109), np.float64(0.9500988384745219), np.float64(0.9779174821674708), np.float64(0.1441342171771256), np.float64(0.03137625464347815), np.float64(0.9844816761349875), np.float64(0.06293298918244283), np.float64(3.9541557786991737), np.float64(0.8035390330805288), np.float64(1.1062615317347113), np.float64(0.19055717836818697), np.float64(1.058464264746327), np.float64(0.07605621764345294), np.float64(1.0366057801193271), np.float64(1.2095860959622264), np.float64(2.1505993960593335), np.float64(2.8372056281511253), np.float64(0.36338094790345377), np.float64(0.6359459765749538), np.float64(0.7035284504614316), np.float64(1.1570322753834086), np.float64(0.10493892268421545), np.float64(2.3637016238711563), np.float64(0.02025540615283683), np.float64(0.9524262175697036), np.float64(0.7612342486421029), np.float64(2.349444374031222), np.float64(0.9062585186596941), np.float64(1.4792700186968588), np.float64(0.7937750627030806), np.float64(0.521614838695549), np.float64(0.3927020189653647), np.float64(2.38004816535842), np.float64(0.01950426751789447), np.float64(0.009342578287146353), np.float64(1.0750652040526671), np.float64(3.1419001967960787)]"
Nikola Jokić,REB,70,3.70789675557609,3.4857142857142858,-6.374087250133728,"{'MA_5': 5, 'Linear_Trend': 10, 'Best_5_Avg': 15, 'Median_7': 4, 'Season_Avg': 9, 'MA_10': 6, 'MA_7': 1, 'MA_3': 5, 'Median_5': 3, 'Median_10': 1, 'Last_Game': 4, 'EMA': 1, 'WMA_5': 1}",5,"[np.float64(1.2040510759028926), np.float64(4.269530715884718), np.float64(3.222022118511253), np.float64(5.60202135540664), np.float64(4.663832580586078), np.float64(2.7310890530869187), np.float64(0.13023985180076636), np.float64(5.820273907861145), np.float64(4.946763688864031), np.float64(2.988690489779408), np.float64(1.220858232739376), np.float64(2.832687224628394), np.float64(9.078632245790356), np.float64(4.133775261134158), np.float64(0.59979008084178), np.float64(3.392366545523057), np.float64(6.463012830452833), np.float64(1.3289035871870496), np.float64(1.520343606485726), np.float64(9.032286101638167), np.float64(0.6664581979211928), np.float64(8.35826027674157), np.float64(0.32564996121045553), np.float64(11.507672343055253), np.float64(3.6196831308854147), np.float64(0.9754760194294967), np.float64(4.134401582735677), np.float64(8.099345870251664), np.float64(1.982444945168016), np.float64(2.0562866900146854), np.float64(8.27236164406919), np.float64(3.8660675305160215), np.float64(3.1649788040217217), np.float64(1.242657042047874), np.float64(3.4437172971972068), np.float64(0.709525344511043), np.float64(1.7812065595729756), np.float64(7.3353742187642705), np.float64(13.218761404351273), np.float64(2.7720711336171373), np.float64(8.417072710473297), np.float64(3.776149424657344), np.float64(0.05569627057683135), np.float64(1.3823887619063893), np.float64(5.806430578415048), np.float64(2.6814464411538275), np.float64(1.8254528281416125), np.float64(5.541033274951388), np.float64(3.066713119695505), np.float64(4.394742965069533), np.float64(0.46159663756052893), np.float64(5.363433249589434), np.float64(0.28779655573695884), np.float64(3.6983654553868988), np.float64(0.05247836327697719), np.float64(0.4145588708185546), np.float64(6.420048467489721), np.float64(2.659417308987422), np.float64(2.4209363828127746), np.float64(8.138077303488913), np.float64(7.660955269957219), np.float64(0.7383704946939424), np.float64(3.1349542320273365), np.float64(1.0936546348204352), np.float64(3.6080785322802313), np.float64(1.142099878513088), np.float64(1.3601897591936662), np.float64(2.102742678730811), np.float64(1.7216312394670297), np.float64(7.412690650266704)]"
DeMar DeRozan,REB,77,1.9904908679540207,1.7714285714285718,-12.36641996514631,"{'Best_5_Avg': 12, 'MA_7': 4, 'WMA_5': 1, 'MA_3': 6, 'Median_5': 13, 'Last_Game': 9, 'Season_Avg': 8, 'Linear_Trend': 10, 'Median_10': 4, 'MA_5': 5, 'Median_7': 1, 'MA_10': 1, 'EMA': 2}",1,"[np.float64(2.7733503504540282), np.float64(5.831392189309512), np.float64(1.3319768621494381), np.float64(0.9344132779120944), np.float64(3.384134279550427), np.float64(2.544705222991091), np.float64(2.3554944169452225), np.float64(3.1720617040388737), np.float64(3.1465771804645426), np.float64(1.0488985937845543), np.float64(4.046164726923824), np.float64(0.2444555269881823), np.float64(0.8375921219570239), np.float64(0.8987834356976725), np.float64(3.8235244357790314), np.float64(0.42817788129601375), np.float64(0.17087864801131492), np.float64(2.1812140774287867), np.float64(2.206619361866659), np.float64(3.789324973591097), np.float64(1.0726123523337057), np.float64(1.0496686756802047), np.float64(0.9018085856413567), np.float64(0.44552935273730565), np.float64(2.551584466912149), np.float64(1.4825083208383623), np.float64(1.9208833162496743), np.float64(0.5190716936197424), np.float64(0.3819856045091097), np.float64(1.8233945974947465), np.float64(4.479174800635023), np.float64(0.9771097198819478), np.float64(0.4576718817784702), np.float64(3.769051115509201), np.float64(2.390776862586714), np.float64(0.865385617856508), np.float64(1.5131347047855996), np.float64(0.45264778091336577), np.float64(0.550039935287427), np.float64(2.8783392765149616), np.float64(3.201268756042227), np.float64(1.894242075483489), np.float64(3.1672016046856806), np.float64(1.1984595445781934), np.float64(2.2142763033341524), np.float64(0.006721139764721773), np.float64(1.613710952417951), np.float64(2.2563711809453286), np.float64(1.575665957538364), np.float64(1.3842101230998294), np.float64(1.138541481701413), np.float64(2.2273971019504035), np.float64(0.8113320107638735), np.float64(3.582920572103121), np.float64(2.9958410320486673), np.float64(1.4775422007041135), np.float64(3.97046862112187), np.float64(0.9071565288942312), np.float64(5.604117405411679), np.float64(1.0432021658136783), np.float64(5.710924389486581), np.float64(1.0621992041323312), np.float64(4.4018839514206025), np.float64(1.229044079667104), np.float64(2.6267306854069306), np.float64(1.1266169650879494), np.float64(1.399023060318144), np.float64(2.8123479991605276), np.float64(0.8127385676720627), np.float64(1.8118629956560204), np.float64(2.405931563723299), np.float64(1.2749104810058967), np.float64(1.0104844810152613), np.float64(0.9267477565898039), np.float64(0.5891456488839388), np.float64(1.5980624480391308), np.float64(4.566377867886039)]"
Georges Niang,REB,79,1.6912161350730952,1.9215189873417715,11.985458056143237,"{'Last_Game': 11, 'Best_5_Avg': 10, 'MA_3': 3, 'Median_10': 2, 'MA_10': 6, 'MA_5': 4, 'Median_5': 15, 'Season_Avg': 8, 'EMA': 1, 'Linear_Trend': 9, 'WMA_5': 3, 'Median_7': 1, 'MA_7': 2}",4,"[np.float64(1.8764966271457104), np.float64(2.2214503143105886), np.float64(3.0313249481780513), np.float64(0.03475230410717067), np.float64(2.2891709213494353), np.float64(0.9693009372627275), np.float64(0.3760273322669705), np.float64(0.16208099688310496), np.float64(2.032772466659784), np.float64(1.6755171090340926), np.float64(1.3949023743895035), np.float64(1.9652733407341185), np.float64(2.5292736786061836), np.float64(4.731770769447915), np.float64(2.004595853294056), np.float64(0.23445453269923933), np.float64(0.3214314516309038), np.float64(0.0042770905236340084), np.float64(3.9279613673165485), np.float64(3.695633906452769), np.float64(2.468303091898248), np.float64(1.8682631173184943), np.float64(0.20541654368855333), np.float64(1.5279593495746324), np.float64(1.0779259487732924), np.float64(0.5181237314366571), np.float64(3.3551976859224917), np.float64(4.284428138049162), np.float64(0.7814194280680766), np.float64(1.7155346495598387), np.float64(4.360943454271894), np.float64(2.1312013503629403), np.float64(1.6224655833489745), np.float64(2.148843990848577), np.float64(1.9713437689469897), np.float64(1.8676289130598116), np.float64(3.664007308296), np.float64(3.3510624613406588), np.float64(0.2652606797232173), np.float64(1.174442062743104), np.float64(6.770305690627444), np.float64(1.5723354078856104), np.float64(0.303806868111713), np.float64(2.4770214683844465), np.float64(0.6816890255688541), np.float64(1.3947979939805712), np.float64(0.04545388330645572), np.float64(1.1660329764103103), np.float64(1.9345930078123574), np.float64(1.7724583916383128), np.float64(1.3797409178819118), np.float64(2.0293956719440804), np.float64(0.4308599100075874), np.float64(0.842062690786098), np.float64(1.219494780712246), np.float64(0.08909276600287885), np.float64(0.05836349433552357), np.float64(0.9754007194322689), np.float64(0.6309588072193062), np.float64(1.4497617518229804), np.float64(1.8519864103071182), np.float64(0.5376738095429765), np.float64(0.43614015014646945), np.float64(0.5322574451744568), np.float64(4.314545612762992), np.float64(0.042003243777327004), np.float64(3.884582955650846), np.float64(1.3908990818563933), np.float64(0.27064277058542396), np.float64(3.177985510452486), np.float64(0.019767256389219945), np.float64(2.0416080898901328), np.float64(2.8248643050346773), np.float64(0.4704383510661323), np.float64(1.5259423144119064), np.float64(2.0089713197752443), np.float64(1.6404894772197642), np.float64(2.506065739928851), np.float64(1.067345023406998)]"
Tobias Harris,REB,73,2.7430764224538597,3.0054794520547943,8.730820948435836,"{'Season_Avg': 12, 'Linear_Trend': 11, 'Best_5_Avg': 9, 'Last_Game': 7, 'MA_7': 2, 'MA_3': 4, 'MA_10': 5, 'Median_5': 10, 'MA_5': 2, 'Median_7': 5, 'Median_10': 2, 'EMA': 1}",3,"[np.float64(6.893764425807634), np.float64(2.630947338267421), np.float64(3.633847210769246), np.float64(2.3880360149344275), np.float64(5.060656439707213), np.float64(2.4115700846143096), np.float64(4.961161134518214), np.float64(2.393024439741083), np.float64(1.4610869538089357), np.float64(2.0999290322564796), np.float64(0.12041862234129219), np.float64(1.2855449192253587), np.float64(0.4740700700708267), np.float64(2.505975376351822), np.float64(0.0408614340325677), np.float64(7.296378506772406), np.float64(0.4680001655681476), np.float64(3.2799433114495358), np.float64(4.671716917582063), np.float64(2.186807553438099), np.float64(0.711597481936928), np.float64(1.5305832740694187), np.float64(3.7920145367150244), np.float64(2.4140280077990584), np.float64(1.173135012859305), np.float64(0.4570906911318744), np.float64(5.028129499012122), np.float64(6.267502997958272), np.float64(3.4258546357072115), np.float64(3.0998415038491913), np.float64(3.3222978350172987), np.float64(4.455390632842679), np.float64(4.564954497511492), np.float64(3.4673748272034857), np.float64(5.255726126799281), np.float64(3.459827630828599), np.float64(0.7557808352899524), np.float64(1.3959731040359458), np.float64(3.1610541531116922), np.float64(1.757559463049006), np.float64(2.6667879246134927), np.float64(4.16989357230251), np.float64(1.1962374368262578), np.float64(4.192639351649701), np.float64(2.154471961236373), np.float64(3.5181527037338913), np.float64(0.04032537024220684), np.float64(2.5306835784647213), np.float64(3.5236131188248647), np.float64(3.5824626790925684), np.float64(1.9227443981244452), np.float64(3.015237553149701), np.float64(0.8182485001800908), np.float64(1.684168123898039), np.float64(1.913091674722585), np.float64(0.8973211340420306), np.float64(2.879933135562866), np.float64(4.496750691400778), np.float64(2.801320686600869), np.float64(5.152035308043553), np.float64(0.97151343933219), np.float64(1.0706669946141965), np.float64(3.0927240363184048), np.float64(1.516826876708393), np.float64(2.0095824620592673), np.float64(2.6567100774605796), np.float64(1.2227974024610626), np.float64(4.100708476468884), np.float64(1.2324447704709254), np.float64(3.179072952663419), np.float64(4.8793357130598904), np.float64(2.4788030010888704), np.float64(2.917817035729228)]"
Rudy Gobert,REB,72,3.6566717449446964,4.691666666666666,22.060282523381243,"{'WMA_5': 2, 'Season_Avg': 11, 'Linear_Trend': 12, 'MA_5': 3, 'Best_5_Avg': 4, 'Median_5': 4, 'MA_7': 7, 'Median_7': 3, 'EMA': 1, 'MA_3': 9, 'Median_10': 5, 'Last_Game': 4, 'MA_10': 2}",5,"[np.float64(1.0087069771461152), np.float64(3.67003317173139), np.float64(1.8579023023211718), np.float64(5.711380559253151), np.float64(1.1862908632197708), np.float64(10.450009018112736), np.float64(4.201432133183433), np.float64(2.9452280764536525), np.float64(3.849880665878759), np.float64(0.3722864868635831), np.float64(5.098958475886711), np.float64(2.987052177044818), np.float64(1.2976759507079176), np.float64(2.3020272311079015), np.float64(0.818276115587178), np.float64(7.926852021453779), np.float64(2.7988433076734935), np.float64(7.144150125521859), np.float64(1.693066468938694), np.float64(1.0679867003316268), np.float64(3.624488433141021), np.float64(1.6868654268379135), np.float64(3.514815828221691), np.float64(0.8336995618115335), np.float64(3.638936362292034), np.float64(8.200302457995306), np.float64(0.7970652154885371), np.float64(5.212220102664352), np.float64(0.9831039061655922), np.float64(2.568149024656801), np.float64(3.6865382089050645), np.float64(5.055147976887151), np.float64(4.331561166413827), np.float64(5.0793419423945725), np.float64(8.527066734058378), np.float64(2.6790711061574406), np.float64(0.0972730915122284), np.float64(9.653957923317524), np.float64(0.773794874969683), np.float64(1.9382884255476895), np.float64(5.486385926043324), np.float64(0.6249149046885449), np.float64(7.480570114336459), np.float64(4.966993563903898), np.float64(3.816731597559251), np.float64(1.0779965154723783), np.float64(6.785175985998052), np.float64(1.739111837339843), np.float64(5.011886064546239), np.float64(0.9684182229113212), np.float64(2.3844807132466492), np.float64(3.9010358829616187), np.float64(1.880491051425535), np.float64(4.859563597556168), np.float64(2.137807755453638), np.float64(4.488917317364038), np.float64(1.8495747503886122), np.float64(0.05615069847547005), np.float64(5.895015553159293), np.float64(4.642278534471785), np.float64(1.7356919647423386), np.float64(0.2980026648063614), np.float64(4.8377897170439255), np.float64(0.5197641196368288), np.float64(11.917504381287982), np.float64(3.367680000136369), np.float64(2.975395190528811), np.float64(2.7807255796364245), np.float64(7.4761089812506185), np.float64(8.030140166539994), np.float64(2.772144170158839), np.float64(5.246191515091455)]"
Tyus Jones,REB,81,1.4132061306824897,1.2345679012345678,-14.469696585281671,"{'WMA_5': 2, 'Median_5': 14, 'Best_5_Avg': 16, 'Last_Game': 9, 'MA_7': 5, 'MA_3': 6, 'Season_Avg': 9, 'Median_10': 3, 'Linear_Trend': 7, 'MA_10': 3, 'Median_7': 3, 'MA_5': 1, 'EMA': 1}",2,"[np.float64(0.9162062190830849), np.float64(0.6071091906943216), np.float64(2.4267750385353466), np.float64(2.801884372544662), np.float64(0.8298407922741404), np.float64(0.9292523612191061), np.float64(2.5554671407033656), np.float64(2.9384287466632686), np.float64(1.395806416526987), np.float64(0.9228929024509633), np.float64(1.6841237613977134), np.float64(0.7594616788902742), np.float64(0.2788485405653094), np.float64(2.2201671325158965), np.float64(1.357932425908615), np.float64(0.3545306251135134), np.float64(2.467251774395912), np.float64(1.055325886454645), np.float64(0.19156394757338724), np.float64(2.7044737831105636), np.float64(2.585075552649393), np.float64(1.7612803361652318), np.float64(1.6395921191168203), np.float64(0.5605467893828959), np.float64(1.5728102870302454), np.float64(1.1637540287759034), np.float64(2.9753193249783623), np.float64(0.6797527974268549), np.float64(0.5415097190065596), np.float64(0.5153465767738612), np.float64(2.2960805356581284), np.float64(0.9369094035294783), np.float64(0.41420289550251743), np.float64(2.664491613069833), np.float64(1.1798311555428271), np.float64(0.060767302854805916), np.float64(1.8114265279724617), np.float64(1.694630213454202), np.float64(0.6593320234960545), np.float64(0.45632407346148707), np.float64(1.896354198879318), np.float64(0.6138557381289518), np.float64(0.4214928591405407), np.float64(2.274589068074366), np.float64(0.3612298635244868), np.float64(3.446885796309572), np.float64(2.935064894854064), np.float64(2.3699953275154226), np.float64(1.657898849473412), np.float64(4.594235154477225), np.float64(0.7677708019226679), np.float64(0.4367478204392383), np.float64(1.6591268477459615), np.float64(1.6897104691224727), np.float64(0.5147449567345048), np.float64(2.4635660233212757), np.float64(0.01722446319011306), np.float64(1.9403673421102248), np.float64(2.4663644971925156), np.float64(2.335301771974889), np.float64(1.7290871101257341), np.float64(1.310679744932345), np.float64(0.2418692205055799), np.float64(0.569342232696219), np.float64(1.4075978079483917), np.float64(0.8756550051518586), np.float64(3.066846519498794), np.float64(0.31107945806411674), np.float64(1.6210802957443224), np.float64(0.6352574618232727), np.float64(0.24873967068467984), np.float64(1.1059677151818876), np.float64(0.6838658687004364), np.float64(2.367494202158027), np.float64(1.1388326391141064), np.float64(1.8666579437813753), np.float64(1.5299495270903343), np.float64(1.8230005488010308), np.float64(0.49636096093875937), np.float64(0.15427899998441097), np.float64(0.8572008957557675)]"
Bam Adebayo,REB,78,2.892082860403648,3.33076923076923,13.170722435918167,"{'MA_3': 5, 'Best_5_Avg': 16, 'Season_Avg': 10, 'Median_5': 10, 'MA_7': 5, 'Linear_Trend': 6, 'MA_10': 5, 'Median_10': 5, 'EMA': 1, 'Last_Game': 4, 'MA_5': 1, 'WMA_5': 1, 'Median_7': 3}",6,"[np.float64(3.9507661109912053), np.float64(2.253461696770847), np.float64(0.8826232944459509), np.float64(6.650739193642604), np.float64(4.9686833848499425), np.float64(2.1385362085869026), np.float64(2.053260484855576), np.float64(2.0490581602263607), np.float64(3.5012169201476624), np.float64(1.86083299195227), np.float64(0.7346123151868031), np.float64(3.0082633071946727), np.float64(2.58212047420599), np.float64(0.1996137071913786), np.float64(6.2895263050846815), np.float64(0.7491576574798433), np.float64(0.39429040626329304), np.float64(9.844289080212079), np.float64(4.195565908553419), np.float64(2.0074432779103635), np.float64(0.2841902732709922), np.float64(1.8920898241132633), np.float64(4.006819200537922), np.float64(4.93316720981176), np.float64(2.5049723497697016), np.float64(5.847368728354734), np.float64(3.7985039601920185), np.float64(1.3631389540923742), np.float64(0.08606702045012149), np.float64(0.6774123733668507), np.float64(1.9775349671246225), np.float64(3.2519032890908015), np.float64(3.1096636111476403), np.float64(1.8990541253612), np.float64(1.4535425437628557), np.float64(3.522400432148281), np.float64(0.9399264417600595), np.float64(5.984083852531636), np.float64(2.006126737857148), np.float64(1.4310727909736158), np.float64(0.121255008070424), np.float64(3.3732933488334798), np.float64(4.712042677666201), np.float64(2.2225848837046644), np.float64(3.0926407386982966), np.float64(0.5685165945141808), np.float64(3.2876972917539415), np.float64(2.3084693824998332), np.float64(3.4740118368410204), np.float64(1.3604084055050567), np.float64(3.476904886119053), np.float64(0.28102108817544114), np.float64(5.736473908555013), np.float64(6.974367819661802), np.float64(2.0961807931600465), np.float64(3.0917133030707973), np.float64(2.775232201268306), np.float64(5.234861199432908), np.float64(1.7395107238378529), np.float64(1.7862383612071007), np.float64(6.52079551330168), np.float64(2.615377616415218), np.float64(5.027099721365213), np.float64(2.201379474105103), np.float64(5.071446936504628), np.float64(2.6108215005467326), np.float64(0.25669948329673), np.float64(3.318094790654646), np.float64(5.3517260106342075), np.float64(0.6948043678898781), np.float64(1.1045198798746956), np.float64(2.549524796671795), np.float64(2.3131201135670487), np.float64(5.071486472278716), np.float64(2.2656715223345483), np.float64(3.163410872649843), np.float64(3.2499095407816654), np.float64(3.2000504745673712)]"
Jarrett Allen,REB,82,3.3664093839496037,3.131707317073171,-7.494380640135315,"{'Last_Game': 8, 'Linear_Trend': 8, 'Best_5_Avg': 16, 'MA_5': 9, 'EMA': 1, 'Median_10': 3, 'Season_Avg': 10, 'Median_5': 8, 'MA_10': 4, 'MA_7': 5, 'WMA_5': 1, 'MA_3': 3, 'Median_7': 1}",5,"[np.float64(4.614590093220906), np.float64(0.10131011235619702), np.float64(5.450696570743762), np.float64(5.4296425856031085), np.float64(6.310210045315664), np.float64(1.1290576513481891), np.float64(0.7259802009993628), np.float64(2.281602536926867), np.float64(0.7622168943991046), np.float64(1.6239290325006213), np.float64(10.441184227959745), np.float64(6.717597488436921), np.float64(1.099195478364674), np.float64(0.9986720880768196), np.float64(3.6382413281802837), np.float64(1.4796669873395452), np.float64(1.590857745024639), np.float64(0.06801278418400258), np.float64(2.818665329347528), np.float64(7.352397292671341), np.float64(1.1731352340383392), np.float64(7.824626745149358), np.float64(5.027466172833224), np.float64(1.0912208177281126), np.float64(3.922181988429516), np.float64(0.23119884347388542), np.float64(2.9068164342032325), np.float64(0.7727649642580836), np.float64(5.045305653561856), np.float64(4.199379109076672), np.float64(0.6327301494423434), np.float64(0.4744903389949826), np.float64(3.9515564302705464), np.float64(1.7149009737884953), np.float64(0.32268657964071856), np.float64(0.12510614174739842), np.float64(3.8699522770479557), np.float64(3.083558330846481), np.float64(2.386383824736738), np.float64(4.090886952086722), np.float64(5.8553868016448565), np.float64(1.6088927777346207), np.float64(3.36693932846428), np.float64(0.5111784784262721), np.float64(6.21404083513332), np.float64(0.36705021631602897), np.float64(0.7169307035588091), np.float64(4.390833344214844), np.float64(2.739952206119586), np.float64(6.680093066731949), np.float64(0.28301398862572924), np.float64(1.0721314105369117), np.float64(0.25854792269589844), np.float64(2.7665140175669407), np.float64(7.460241956755732), np.float64(10.76071291548834), np.float64(2.6606929836892057), np.float64(5.180204149026679), np.float64(6.761870478878693), np.float64(0.48072608274808815), np.float64(6.534171279169348), np.float64(4.272388264703581), np.float64(1.0912895598958237), np.float64(6.747343684644687), np.float64(1.6306381826497471), np.float64(5.849547373721029), np.float64(1.1128017318196246), np.float64(3.8181541120706157), np.float64(5.485064460478302), np.float64(4.495468571747249), np.float64(2.779245303526146), np.float64(0.5924496694283103), np.float64(6.132833315926181), np.float64(6.30090688668516), np.float64(2.12119742430594), np.float64(2.7187592950289527), np.float64(5.752550548563887), np.float64(4.606948032879179), np.float64(0.7918087340537685), np.float64(1.162180378461363), np.float64(3.677881189870579), np.float64(10.755913385527267)]"
Malik Beasley,REB,82,1.6258949238905471,1.404878048780488,-15.732103957486851,"{'MA_3': 9, 'Best_5_Avg': 14, 'MA_5': 3, 'Median_5': 22, 'Last_Game': 10, 'Season_Avg': 9, 'EMA': 1, 'Linear_Trend': 5, 'MA_10': 2, 'MA_7': 3, 'Median_7': 1, 'Median_10': 1}",2,"[np.float64(0.3411127702950205), np.float64(0.8728566796852331), np.float64(0.39330861649542914), np.float64(3.458998825400413), np.float64(0.03500244620108939), np.float64(2.935443826777376), np.float64(1.7002700715531884), np.float64(1.505374499447412), np.float64(1.716384545391434), np.float64(0.6683995125214457), np.float64(0.7161159675071831), np.float64(2.2668231392688494), np.float64(6.750471994324766), np.float64(1.2769748445616749), np.float64(1.5686056200613105), np.float64(0.30186465124500383), np.float64(1.9983285969614863), np.float64(3.468836206148225), np.float64(2.0684762130900483), np.float64(1.714029004998201), np.float64(2.1910188829378865), np.float64(2.7657707040385215), np.float64(0.8397490637796907), np.float64(0.11827613528901582), np.float64(0.3612016996526579), np.float64(0.5001461441876245), np.float64(1.6782489635700184), np.float64(2.5618903494585936), np.float64(1.8524253334896597), np.float64(1.6271583780880636), np.float64(1.8118839099175577), np.float64(1.5989020752939158), np.float64(2.7220146000654943), np.float64(1.641127283051036), np.float64(1.6065398239098054), np.float64(0.5294931769297491), np.float64(1.227344533686058), np.float64(0.979181817939585), np.float64(0.37159335647480063), np.float64(1.5524518522683843), np.float64(1.3059516144064203), np.float64(0.975811544694626), np.float64(2.8159206632807168), np.float64(0.5883267767744336), np.float64(2.3945116590630735), np.float64(1.0643456141184156), np.float64(1.4428440085434016), np.float64(1.4511137914944756), np.float64(0.9115416496674542), np.float64(2.2893675658679387), np.float64(3.2296253106019757), np.float64(0.11057404745626309), np.float64(0.9820067924658717), np.float64(0.6280207875871455), np.float64(0.19567177816675807), np.float64(2.8850605206177407), np.float64(4.352481494017194), np.float64(3.4390472274588233), np.float64(1.7664643222716334), np.float64(0.09330652563581943), np.float64(3.8126388633997297), np.float64(2.677844080155511), np.float64(2.6828078336559797), np.float64(0.30629281706992373), np.float64(0.4122181506504883), np.float64(1.4224822426055503), np.float64(1.1849314205283035), np.float64(3.174361616264795), np.float64(1.0058851276513163), np.float64(2.1079303794845012), np.float64(1.9331198531345692), np.float64(1.1695910870334116), np.float64(0.2849275554694479), np.float64(0.7655692451086726), np.float64(1.5794269368626512), np.float64(2.282397095495746), np.float64(1.108009439050797), np.float64(0.14854149205151712), np.float64(2.2933670044653516), np.float64(2.0493594701373214), np.float64(2.5560463758111696), np.float64(1.1495458627850064)]"
