Player,Stat Type,Prop Team,Home vs. Away,Expected Value,Prop Line,Probability Over,Probability Under,Max Probability
Scotty Pippen Jr.,rebounds,IND,1,2.8034096153773422,1.5,0.6550870709177554,0.34491292908224463,0.6550870709177554
Darius Garland,points,BKN,1,21.842377097281584,19.5,0.6547957036237657,0.34520429637623434,0.6547957036237657
Cole Anthony,assists,ATL,1,2.4656254994865336,2.5,0.3470458593067025,0.6529541406932975,0.6529541406932975
Norman Powell,assists,MIL,1,1.8085137489564018,1.5,0.35230245690255235,0.6476975430974476,0.6476975430974476
Dyson Daniels,points,ORL,0,13.356840882575547,14.5,0.3533415809679814,0.6466584190320186,0.6466584190320186
Stephon Castle,assists,PHX,0,2.3915129633982852,2.5,0.3534636838612164,0.6465363161387836,0.6465363161387836
OG Anunoby,points,CHI,0,15.870615757253987,14.5,0.6449969362664447,0.3550030637335552,0.6449969362664447
Chris Paul,rebounds,PHX,0,3.533410438909833,3.5,0.3565078945949176,0.6434921054050824,0.6434921054050824
Aaron Gordon,assists,CHA,0,3.0949868927056814,3.5,0.3580480396728052,0.6419519603271948,0.6419519603271948
Lonzo Ball,assists,NYK,1,3.510295033768478,3.5,0.36010871297572566,0.6398912870242743,0.6398912870242743
Tyrese Martin,assists,CLE,0,1.887204964633715,1.5,0.36080168348374575,0.6391983165162543,0.6391983165162543
Devin Vassell,rebounds,PHX,0,3.3286126654968857,3.5,0.3610904578074625,0.6389095421925375,0.6389095421925375
Paolo Banchero,points,ATL,1,22.133955264654464,23.5,0.366327419895056,0.633672580104944,0.633672580104944
Jarrett Allen,assists,BKN,1,1.789661031030772,1.5,0.3676822290684204,0.6323177709315796,0.6323177709315796
Desmond Bane,rebounds,IND,1,5.337140533216073,5.5,0.3677900498911215,0.6322099501088785,0.6322099501088785
Harrison Barnes,points,PHX,0,10.826563759059702,12.5,0.36997941653979316,0.6300205834602068,0.6300205834602068
Brandon Clarke,rebounds,IND,1,4.38927281648631,4.5,0.3700121050197601,0.6299878949802399,0.6299878949802399
Ivica Zubac,rebounds,MIL,1,11.977012398657509,12.5,0.3704822685803284,0.6295177314196716,0.6295177314196716
Ja Morant,assists,IND,1,7.402804953784679,7.5,0.3720496260067183,0.6279503739932817,0.6279503739932817
Myles Turner,points,MEM,0,14.11057872236647,15.5,0.3741891707375722,0.6258108292624278,0.6258108292624278
